month,date,ticker,type,ret_z,volz,why
2019-05,2019-05-07,CSCO,,-2.486853896529946,1.5346011991328221,range_pct>95%
2019-05,2019-05-07,GOOGL,,-0.8774268698189323,0.3117053990149458,range_pct>95%
2019-05,2019-05-07,IBM,,-2.016653676398041,0.7008055706934445,range_pct>95%
2019-05,2019-05-07,MSFT,,-2.179823898981619,1.6896051225346056,range_pct>95%
2019-05,2019-05-08,INTC,,-1.4564844102764856,1.0091326154920222,range_pct>95%
2019-05,2019-05-09,INTC,crash,-2.9121188700248095,1.7365147628438666,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-10,CSCO,,0.7024096493386932,0.6780250597211015,range_pct>95%
2019-05,2019-05-10,GOOGL,,-0.09252642788574078,-0.08317558329352553,range_pct>95%
2019-05,2019-05-10,IBM,,-0.03974630888836996,0.1253606363092515,range_pct>95%
2019-05,2019-05-10,INTC,,-0.45967610633751355,0.9945371516153874,range_pct>95%
2019-05,2019-05-10,MSFT,,0.9558135639345304,0.951645596023063,range_pct>95%
2019-05,2019-05-10,NKE,,0.8727574926991979,-0.6261894533948137,range_pct>95%
2019-05,2019-05-10,NVDA,,-0.49540127490078056,1.1344496865770097,range_pct>95%
2019-05,2019-05-10,ORCL,,0.7727918964904473,1.2423875352981837,range_pct>95%
2019-05,2019-05-10,PEP,,1.6264822832949033,-0.13278685696449893,range_pct>95%
2019-05,2019-05-10,WMT,spike,2.529041662703359,2.342653174793967,|ret_z|>2.5
2019-05,2019-05-13,AAPL,crash,-3.9922224197509713,1.8532288723353925,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-13,AMZN,crash,-2.8731141102917697,0.9417474301210215,|ret_z|>2.5
2019-05,2019-05-13,BAC,crash,-3.213900735071615,0.9189047364779208,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-13,CSCO,crash,-3.863651891578972,1.5987717186802481,|ret_z|>2.5
2019-05,2019-05-13,IBM,crash,-2.765887047841157,0.6468287283122135,|ret_z|>2.5
2019-05,2019-05-13,MSFT,crash,-2.882734318878684,1.1766081478800876,|ret_z|>2.5
2019-05,2019-05-13,NVDA,crash,-2.8224788752025187,1.487819743068967,|ret_z|>2.5
2019-05,2019-05-13,ORCL,crash,-2.676506767093274,0.9051488033782571,|ret_z|>2.5
2019-05,2019-05-15,AMZN,,1.1403663481427924,0.1826352909866516,range_pct>95%
2019-05,2019-05-15,GOOGL,spike,2.6606942569819454,1.0101873743629162,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-15,MSFT,,0.6846267393514827,-0.06510276602408842,range_pct>95%
2019-05,2019-05-15,PEP,,1.547801135986015,-0.18052859243869568,range_pct>95%
2019-05,2019-05-16,CSCO,spike + volume_shock,4.916703582715185,2.50410838507406,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-05,2019-05-16,WMT,volume_shock,1.4734490188419578,3.1763712100574293,volz>2.5; range_pct>95%
2019-05,2019-05-17,NVDA,,-1.0353597182241199,2.1791140090201986,range_pct>95%
2019-05,2019-05-17,TSLA,,-2.3866716048887286,1.086624132487199,range_pct>95%
2019-05,2019-05-20,TSLA,,-0.7112178137405144,1.2880752881502207,range_pct>95%
2019-05,2019-05-21,TSLA,,0.14735121240471666,0.9252243240108352,range_pct>95%
2019-05,2019-05-22,KO,,2.4426882544298514,1.244324541178004,range_pct>95%
2019-05,2019-05-22,TSLA,,-1.800271406801425,0.9301924568552422,range_pct>95%
2019-05,2019-05-23,IBM,crash,-2.5919171938651298,1.7858819305490037,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-23,INTC,,0.7826302320762344,0.5072563677712519,range_pct>95%
2019-05,2019-05-23,TSLA,,0.6764879344643967,1.506022512198706,range_pct>95%
2019-05,2019-05-28,AMD,spike,2.8013481640355575,2.1281214340297905,|ret_z|>2.5; ; range_pct>95%
2019-05,2019-05-28,NKE,,-0.8319849407827892,0.5608329572224647,range_pct>95%
2019-05,2019-05-28,ORCL,volume_shock,-1.9709678581546695,3.6801164672000595,volz>2.5; range_pct>95%
2019-05,2019-05-28,PEP,volume_shock,-2.01672024495655,3.1037922645037987,volz>2.5; range_pct>95%
2019-05,2019-05-29,NKE,,-2.0220080962809983,1.3773496340385365,range_pct>95%
2019-05,2019-05-30,BAC,,-1.4116029399438674,1.0648356209884908,range_pct>95%
2019-06,2019-06-03,AAPL,,-0.6151356247302476,1.0153046157597403,range_pct>95%
2019-06,2019-06-03,AMZN,crash + volume_shock,-3.118608635380705,2.5413247616831773,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-06,2019-06-03,GOOGL,crash + volume_shock,-3.4808940277954696,2.7611140967064696,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-06,2019-06-03,MSFT,crash,-2.6013860816065475,1.618152109275923,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-04,AMZN,,1.4073936532323166,0.8203888895249121,range_pct>95%
2019-06,2019-06-04,BAC,spike,2.9941970458052416,0.834114062620677,|ret_z|>2.5
2019-06,2019-06-04,IBM,spike,2.8828173181662047,0.480283267691719,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-04,JPM,,2.271797170448545,0.9786209574635119,range_pct>95%
2019-06,2019-06-04,NKE,spike,3.1766821394298272,0.07683499895993728,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-04,NVDA,spike,2.8166953522849494,0.7895512230079502,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-04,ORCL,spike,3.2469641345021936,1.4529700198824613,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-04,TSLA,spike,2.95077723340927,0.4956573777650131,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-05,KO,,1.5769236686031785,1.0409792965394113,range_pct>95%
2019-06,2019-06-05,PEP,,1.9579901506755455,0.8640434511158526,range_pct>95%
2019-06,2019-06-07,MSFT,,1.8772518708204666,1.2315894249247372,range_pct>95%
2019-06,2019-06-10,AMZN,,1.9580361809803575,0.7215327891322377,range_pct>95%
2019-06,2019-06-10,NFLX,,-1.2338678556534297,1.4955681822294653,range_pct>95%
2019-06,2019-06-12,TSLA,,-1.0310274603037912,0.40791979834075814,range_pct>95%
2019-06,2019-06-13,DIS,volume_shock,2.181889845265975,3.013230194288253,volz>2.5; range_pct>95%
2019-06,2019-06-14,CSCO,,-1.6754303114101943,0.2738859632109811,range_pct>95%
2019-06,2019-06-18,DIS,,-0.886371171682329,1.306138787623972,range_pct>95%
2019-06,2019-06-18,NVDA,,2.3980144771736036,1.3784298056969722,range_pct>95%
2019-06,2019-06-19,ORCL,volume_shock,-0.3950121836476654,2.5738897001256307,volz>2.5
2019-06,2019-06-20,ORCL,spike + volume_shock,5.578325191183869,2.7683075082766067,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-06,2019-06-21,CSCO,volume_shock,-0.5162761438996566,3.24680486840557,volz>2.5
2019-06,2019-06-21,JPM,volume_shock,-0.6834130613748801,3.373127650946894,volz>2.5
2019-06,2019-06-21,WMT,volume_shock,0.6442069131478243,2.6721566947049737,volz>2.5
2019-06,2019-06-24,NKE,,-1.1288019226408044,0.7668656395934856,range_pct>95%
2019-06,2019-06-25,GOOGL,,-1.4591176160235264,0.007802707758921171,range_pct>95%
2019-06,2019-06-25,MSFT,crash,-2.5420129450439193,1.15550064614885,|ret_z|>2.5; ; range_pct>95%
2019-06,2019-06-25,NKE,,-1.635982755127915,0.4768460291411733,range_pct>95%
2019-06,2019-06-27,CSCO,,-1.0245448814016396,0.4297055853656424,range_pct>95%
2019-06,2019-06-28,BAC,volume_shock,1.853965878212725,2.546527213229945,volz>2.5
2019-06,2019-06-28,CSCO,volume_shock,-1.149495155487993,3.4394213399187072,volz>2.5; range_pct>95%
2019-07,2019-07-01,INTC,,0.2842898002322418,1.0772780044367352,range_pct>95%
2019-07,2019-07-01,NVDA,,0.5698272968684535,2.065332268774459,range_pct>95%
2019-07,2019-07-09,AMD,,1.0608065055786677,0.13482946975624016,range_pct>95%
2019-07,2019-07-10,NFLX,,0.10299697278224773,0.7693093985203706,range_pct>95%
2019-07,2019-07-17,NFLX,volume_shock,-0.5587770820428957,2.8110108377615175,volz>2.5
2019-07,2019-07-18,IBM,spike + volume_shock,3.672142069343276,3.015442079386548,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-07,2019-07-18,NFLX,crash + volume_shock,-4.609726642571366,3.296484214166975,|ret_z|>2.5; volz>2.5
2019-07,2019-07-19,MSFT,,-0.018199152177455234,2.3494091460242448,range_pct>95%
2019-07,2019-07-19,PEP,crash,-2.816842517972276,0.3921613836739997,|ret_z|>2.5; ; range_pct>95%
2019-07,2019-07-23,KO,spike + volume_shock,5.287328604581494,3.1300995589529697,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-07,2019-07-24,KO,,-1.0724963050577812,1.0063450109234724,range_pct>95%
2019-07,2019-07-25,GOOGL,volume_shock,-0.10157499462121763,3.0103400836897527,volz>2.5
2019-07,2019-07-25,KO,,-1.31604301804447,1.3972841641897535,range_pct>95%
2019-07,2019-07-25,TSLA,crash + volume_shock,-4.0910249081500805,2.854895509268372,|ret_z|>2.5; volz>2.5
2019-07,2019-07-26,GOOGL,spike + volume_shock,4.579452100192518,3.5848316508547584,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-07,2019-07-26,INTC,,-0.6598341005758779,2.091353351784248,range_pct>95%
2019-07,2019-07-26,KO,,1.630205007290285,0.1294367421476655,range_pct>95%
2019-07,2019-07-31,AAPL,volume_shock,1.2881020770896292,3.4349098552257264,volz>2.5; range_pct>95%
2019-07,2019-07-31,AMD,crash + volume_shock,-3.2109741919715593,2.5874778699675547,|ret_z|>2.5; volz>2.5
2019-07,2019-07-31,CSCO,,-1.1759213902680064,0.9387741200044006,range_pct>95%
2019-07,2019-07-31,IBM,,-0.9287133762975457,0.3154426745122149,range_pct>95%
2019-07,2019-07-31,KO,,-1.8410021505664447,1.1664107479473695,range_pct>95%
2019-07,2019-07-31,MSFT,,-2.3258677519957263,2.000704393432151,range_pct>95%
2019-07,2019-07-31,ORCL,,-1.420413134705751,0.4242876554356443,range_pct>95%
2019-07,2019-07-31,PEP,,-2.4785781881568734,1.1471930353357223,range_pct>95%
2019-07,2019-07-31,WMT,,-2.1496888877082214,2.06428439411135,range_pct>95%
2019-08,2019-08-01,AAPL,,-1.372060707465294,2.245935636066268,range_pct>95%
2019-08,2019-08-01,AMD,,-0.6551458273620084,1.3065145721317226,range_pct>95%
2019-08,2019-08-01,AMZN,,-0.40751948814524386,1.2291937095130783,range_pct>95%
2019-08,2019-08-01,BAC,crash,-2.607624678281438,1.7718082596251628,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-01,IBM,,1.0604706884184325,1.3198569845416324,range_pct>95%
2019-08,2019-08-01,INTC,,-1.2275846196899576,1.805772593711612,range_pct>95%
2019-08,2019-08-01,JPM,,-2.394396914155979,1.5918549097905963,range_pct>95%
2019-08,2019-08-01,KO,,-1.066177948551181,1.3717379582705402,range_pct>95%
2019-08,2019-08-01,NKE,,-2.3820353359716973,1.7077399060973841,range_pct>95%
2019-08,2019-08-01,NVDA,,-0.9055437108638693,0.6270753819272923,range_pct>95%
2019-08,2019-08-01,WMT,,-1.3385113278904317,2.346577724689576,range_pct>95%
2019-08,2019-08-02,CSCO,,-2.2731836814897646,2.3999296007487074,range_pct>95%
2019-08,2019-08-02,IBM,,-1.7222821802449595,1.6250531070151057,range_pct>95%
2019-08,2019-08-05,AAPL,crash,-2.990275357575545,1.7552685888437916,|ret_z|>2.5
2019-08,2019-08-05,BAC,crash,-2.7505039740713517,2.080472149394808,|ret_z|>2.5
2019-08,2019-08-05,GOOGL,,-1.8129783864701259,1.0123432652466096,range_pct>95%
2019-08,2019-08-05,IBM,crash,-3.254068044194041,1.2344921380311185,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-05,JPM,crash,-2.539641165454284,1.4944518628361356,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-05,KO,,-1.1787756106287037,1.2543956233101536,range_pct>95%
2019-08,2019-08-05,MSFT,crash,-2.587976621911524,1.7211168529312482,|ret_z|>2.5
2019-08,2019-08-05,NVDA,crash,-2.510677569474894,1.6372919754436428,|ret_z|>2.5
2019-08,2019-08-05,PEP,crash,-3.0217644334740412,1.1285356751082842,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-05,WMT,crash,-3.8019113820223467,1.9381808920195571,|ret_z|>2.5
2019-08,2019-08-06,DIS,volume_shock,2.2131740639588853,2.8420882021948226,volz>2.5; range_pct>95%
2019-08,2019-08-07,DIS,crash + volume_shock,-3.867726952826488,2.9791423523223175,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-08,2019-08-07,KO,,1.2955142324069953,0.8199903226200358,range_pct>95%
2019-08,2019-08-07,PEP,,1.1088893475889918,1.2573619094840305,range_pct>95%
2019-08,2019-08-07,WMT,,0.852400382665918,1.5021692845539525,range_pct>95%
2019-08,2019-08-08,AMD,spike + volume_shock,4.162243951241434,2.7628110470317675,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-08,2019-08-13,AAPL,spike,2.5085821589180615,1.2223449712668442,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-13,CSCO,,1.3107271123258284,0.8031643755611968,range_pct>95%
2019-08,2019-08-13,INTC,,1.7030047680268934,0.6460497102158689,range_pct>95%
2019-08,2019-08-13,JPM,,1.3268270128990312,0.26811501063954457,range_pct>95%
2019-08,2019-08-13,NKE,,1.355948557301499,0.6650208896647598,range_pct>95%
2019-08,2019-08-13,WMT,,2.2773593606143057,1.0737059385524153,range_pct>95%
2019-08,2019-08-14,BAC,crash,-2.8469609546164127,1.9819235142434963,|ret_z|>2.5
2019-08,2019-08-14,CSCO,,-2.2131698062870035,1.4377279036511557,range_pct>95%
2019-08,2019-08-14,JPM,crash,-3.1953816731597713,2.0803356936259907,|ret_z|>2.5
2019-08,2019-08-14,TSLA,,-1.998952720694737,0.72427404375301,range_pct>95%
2019-08,2019-08-14,WMT,,-1.4013677370874418,1.844571591390085,range_pct>95%
2019-08,2019-08-15,CSCO,crash + volume_shock,-4.386955271511302,2.7225595887672562,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-08,2019-08-15,NFLX,,-0.3702402877979179,0.2506042683182658,range_pct>95%
2019-08,2019-08-15,WMT,spike + volume_shock,5.174171910553584,3.017698016585264,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-08,2019-08-16,NVDA,spike + volume_shock,2.7986189318848465,3.0326790642813832,|ret_z|>2.5; volz>2.5
2019-08,2019-08-19,NVDA,spike,2.537359637615421,2.0101023607592787,|ret_z|>2.5
2019-08,2019-08-23,AAPL,crash,-2.8407232778757057,1.0580793951277612,|ret_z|>2.5; ; range_pct>95%
2019-08,2019-08-23,AMD,,-1.9404965438383728,0.3058220920699634,range_pct>95%
2019-08,2019-08-23,AMZN,,-2.00625312376305,1.0754403744512953,range_pct>95%
2019-08,2019-08-23,BAC,,-1.5372298278990775,1.1208940354585457,range_pct>95%
2019-08,2019-08-23,CSCO,,-1.5298657428903708,0.5041457007770275,range_pct>95%
2019-08,2019-08-23,DIS,,-2.2969517570639915,0.1635999049768297,range_pct>95%
2019-08,2019-08-23,GOOGL,,-1.6840632087316902,0.38587538313857367,range_pct>95%
2019-08,2019-08-23,IBM,,-2.4545845599872598,0.4576211785356419,range_pct>95%
2019-08,2019-08-23,INTC,,-2.4334554570399236,1.0948523900672293,range_pct>95%
2019-08,2019-08-23,JPM,,-1.8359539248721455,0.9379498351753097,range_pct>95%
2019-08,2019-08-23,MSFT,,-2.2443741409028966,1.2562575009214798,range_pct>95%
2019-08,2019-08-23,NVDA,,-2.0125860853481297,0.9307825421266602,range_pct>95%
2019-08,2019-08-23,ORCL,,-1.8022972028334758,0.5186058325393793,range_pct>95%
2019-08,2019-08-23,PEP,,-1.9093825071088666,0.058028492674874595,range_pct>95%
2019-08,2019-08-26,PEP,spike,2.6126070227737452,-0.14469158121251804,|ret_z|>2.5
2019-08,2019-08-27,JPM,,-0.7731074254789929,0.8045807722562425,range_pct>95%
2019-09,2019-09-10,DIS,,-1.5223511146445574,1.4975754079512933,range_pct>95%
2019-09,2019-09-10,NFLX,,-0.8493419193779902,2.313266801706145,range_pct>95%
2019-09,2019-09-12,ORCL,,-2.4659311377152426,2.464386807901366,range_pct>95%
2019-09,2019-09-19,DIS,,-1.7973847529187716,2.198061543528455,range_pct>95%
2019-09,2019-09-20,AMZN,,-1.1078899528163537,2.3069994025615403,range_pct>95%
2019-09,2019-09-20,BAC,volume_shock,-0.5250227779892109,3.2234992953802224,volz>2.5
2019-09,2019-09-20,CSCO,volume_shock,0.5614748400826733,3.309260815003389,volz>2.5
2019-09,2019-09-20,DIS,volume_shock,-0.5040766100639967,3.131317661394099,volz>2.5
2019-09,2019-09-20,KO,volume_shock,-1.0112771169877084,2.545094549329192,volz>2.5
2019-09,2019-09-20,NFLX,volume_shock,-2.2531193425444687,3.074697009822311,volz>2.5; range_pct>95%
2019-09,2019-09-20,ORCL,volume_shock,0.1829053485531379,3.0174426912488332,volz>2.5
2019-09,2019-09-20,WMT,volume_shock,-0.16977857045113723,3.1522590104630432,volz>2.5
2019-09,2019-09-23,NFLX,,-0.5697080380144557,1.5551954805782833,range_pct>95%
2019-09,2019-09-24,AMZN,,-1.814461061556343,1.869873485730984,range_pct>95%
2019-09,2019-09-24,GOOGL,,-0.8819512720422081,1.7297557965300756,range_pct>95%
2019-09,2019-09-24,NFLX,,-1.638898325986648,1.7227083960865013,range_pct>95%
2019-09,2019-09-24,NKE,volume_shock,-0.46524133996968087,2.6882685011701657,volz>2.5
2019-09,2019-09-24,TSLA,crash,-2.5547231280582254,2.410086236387988,|ret_z|>2.5; ; range_pct>95%
2019-09,2019-09-25,GOOGL,,1.1645617505619137,0.4947025160938197,range_pct>95%
2019-09,2019-09-25,NKE,spike + volume_shock,2.592372076354387,3.479930617907813,|ret_z|>2.5; volz>2.5
2019-09,2019-09-26,DIS,,-0.9331338615417771,1.134670939063645,range_pct>95%
2019-09,2019-09-26,TSLA,,1.9247430033274657,1.7331009104706505,range_pct>95%
2019-10,2019-10-01,BAC,,-1.5028095513332727,-0.34773136411514044,range_pct>95%
2019-10,2019-10-01,CSCO,,-1.696310746113326,1.0339307893892697,range_pct>95%
2019-10,2019-10-01,JPM,,-1.3673622181945215,0.0559791709481816,range_pct>95%
2019-10,2019-10-01,ORCL,,-1.4993838335170275,0.22225896322542407,range_pct>95%
2019-10,2019-10-02,KO,,-2.3954377447270385,1.2077609586397264,range_pct>95%
2019-10,2019-10-02,PEP,,-2.336658975994427,1.6226128119514862,range_pct>95%
2019-10,2019-10-03,NVDA,,1.7207993829475015,1.2158504948701523,range_pct>95%
2019-10,2019-10-03,PEP,spike + volume_shock,2.5795747026074256,2.6430183824172806,|ret_z|>2.5; volz>2.5
2019-10,2019-10-10,NFLX,,2.1819101529374096,0.6567955724823662,range_pct>95%
2019-10,2019-10-15,BAC,,1.1326438184100256,1.1905087163190897,range_pct>95%
2019-10,2019-10-15,JPM,volume_shock,1.9802767569217228,2.5321751746634917,volz>2.5; range_pct>95%
2019-10,2019-10-17,IBM,crash + volume_shock,-3.4912328720299026,3.5706706300508557,|ret_z|>2.5; volz>2.5
2019-10,2019-10-17,NFLX,volume_shock,1.2495808968983315,2.8242706339262025,volz>2.5; range_pct>95%
2019-10,2019-10-18,NFLX,crash,-2.742475687987085,1.5872314204212212,|ret_z|>2.5; ; range_pct>95%
2019-10,2019-10-23,NKE,,-2.211252564804733,1.452323959510592,range_pct>95%
2019-10,2019-10-24,TSLA,spike + volume_shock,5.21085708897811,3.057204836803238,|ret_z|>2.5; volz>2.5
2019-10,2019-10-25,AMZN,volume_shock,-0.7389033819231251,3.358749118732105,volz>2.5; range_pct>95%
2019-10,2019-10-25,INTC,spike + volume_shock,4.140202042552442,3.5831355628957433,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-10,2019-10-25,TSLA,spike + volume_shock,2.568297556288592,2.5051867663188867,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-10,2019-10-28,GOOGL,volume_shock,1.4003454431657518,3.0168118283531817,volz>2.5
2019-10,2019-10-31,AAPL,,1.1310699124849766,1.2601837718066515,range_pct>95%
2019-11,2019-11-07,DIS,volume_shock,1.1690687179228305,2.6246942761738885,volz>2.5
2019-11,2019-11-07,KO,,-0.9863038337582505,0.24022746847242601,range_pct>95%
2019-11,2019-11-08,DIS,spike + volume_shock,3.0523921081021856,2.7347899323290203,|ret_z|>2.5; volz>2.5
2019-11,2019-11-13,DIS,spike + volume_shock,4.8116101535728015,3.025909821495078,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-11,2019-11-13,WMT,,1.9652070795148293,2.4842556828927753,range_pct>95%
2019-11,2019-11-14,CSCO,crash + volume_shock,-4.592857960034956,3.703471470872702,|ret_z|>2.5; volz>2.5; range_pct>95%
2019-11,2019-11-14,WMT,volume_shock,-0.5149696208394071,3.550195947350111,volz>2.5; range_pct>95%
2019-11,2019-11-15,NVDA,volume_shock,-1.3936018628946891,3.3310839106511327,volz>2.5; range_pct>95%
2019-11,2019-11-15,WMT,,-2.0380028798743375,1.6265569660231984,range_pct>95%
2019-11,2019-11-18,DIS,,1.2548481920919847,0.5754139571100965,range_pct>95%
2019-11,2019-11-19,AMD,,1.5097081876526701,1.467085758821216,range_pct>95%
2019-11,2019-11-21,AMD,,-2.164333516716767,1.1589745393092725,range_pct>95%
2019-12,2019-12-04,PEP,,1.6749164173510505,1.0541971811356585,range_pct>95%
2019-12,2019-12-12,AMD,spike,3.6205974427024263,1.33666832638292,|ret_z|>2.5; ; range_pct>95%
2019-12,2019-12-12,BAC,,2.491165812020432,1.7572720528909311,range_pct>95%
2019-12,2019-12-12,CSCO,,2.2794671299589466,0.7065580008693448,range_pct>95%
2019-12,2019-12-12,JPM,,2.4800404001858416,2.1715914850055427,range_pct>95%
2019-12,2019-12-13,ORCL,crash,-3.3162006361176015,2.382322266453562,|ret_z|>2.5
2019-12,2019-12-20,AAPL,volume_shock,-0.5208016953922768,2.7544728350590715,volz>2.5
2019-12,2019-12-20,AMZN,volume_shock,-0.3505366804065337,2.555793489552915,volz>2.5
2019-12,2019-12-20,BAC,volume_shock,-0.2155155309660541,2.7206139381005334,volz>2.5
2019-12,2019-12-20,CSCO,volume_shock,-0.5649788951507569,2.8536443527528395,volz>2.5
2019-12,2019-12-20,IBM,volume_shock,0.757249563397479,2.8759909010203186,volz>2.5
2019-12,2019-12-20,INTC,volume_shock,0.9706163523417682,2.8753482973189124,volz>2.5
2019-12,2019-12-20,JPM,volume_shock,-0.297224058076995,3.4470693732556588,volz>2.5
2019-12,2019-12-20,KO,volume_shock,1.3706005921598903,2.5849713384775774,volz>2.5
2019-12,2019-12-20,MSFT,volume_shock,0.9509219493137926,3.0314677582582132,volz>2.5
2019-12,2019-12-20,NKE,volume_shock,-1.2144360520048616,2.703000292950486,volz>2.5
2019-12,2019-12-20,PEP,volume_shock,1.3007910863191396,3.148585291108837,volz>2.5; range_pct>95%
2019-12,2019-12-26,AMZN,spike,4.315298524146405,1.94284139143165,|ret_z|>2.5; ; range_pct>95%
2019-12,2019-12-30,IBM,,-1.5367440649302748,0.7597229474344271,range_pct>95%
2020-01,2020-01-02,AMD,spike,2.8378537329200704,1.6383329171648675,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-06,GOOGL,spike,2.6139494821267215,1.9116199247095054,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-06,NFLX,,1.3998866453072214,0.11741821248499616,range_pct>95%
2020-01,2020-01-07,PEP,crash,-2.5850205313020287,1.0996575467965388,|ret_z|>2.5
2020-01,2020-01-08,CSCO,,0.011760376236028816,0.7120466615351168,range_pct>95%
2020-01,2020-01-08,TSLA,volume_shock,1.1882350040062524,2.5099817432786655,volz>2.5; range_pct>95%
2020-01,2020-01-13,TSLA,spike,2.540592274328114,1.5837168166910651,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-14,DIS,,0.5238088412946836,1.906131204623796,range_pct>95%
2020-01,2020-01-14,JPM,,0.9394094557308933,2.0700814934999556,range_pct>95%
2020-01,2020-01-15,IBM,,0.6327932582909108,0.7062671906057938,range_pct>95%
2020-01,2020-01-15,KO,,1.4801972509581036,1.128581578119393,range_pct>95%
2020-01,2020-01-15,PEP,spike,2.6193639176292205,0.6201511234675274,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-21,INTC,,0.990017356761859,1.1717083497296301,range_pct>95%
2020-01,2020-01-22,IBM,spike + volume_shock,3.7598202003314802,2.824822307646265,|ret_z|>2.5; volz>2.5; range_pct>95%
2020-01,2020-01-22,INTC,,2.3661748084180494,1.1718254847853953,range_pct>95%
2020-01,2020-01-22,NFLX,volume_shock,-2.169826691510646,2.7130842213310813,volz>2.5; range_pct>95%
2020-01,2020-01-22,TSLA,,0.7871365911149224,1.585644371950658,range_pct>95%
2020-01,2020-01-23,NFLX,spike,3.582523365141068,2.091537728636318,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-24,AMD,,-1.59598396015854,1.6891145983573816,range_pct>95%
2020-01,2020-01-24,AMZN,,-1.2773387746143194,0.3399613382760882,range_pct>95%
2020-01,2020-01-24,BAC,,-1.8731974803153264,0.5033446424759533,range_pct>95%
2020-01,2020-01-24,GOOGL,,-1.6319112317878213,0.19725344327842864,range_pct>95%
2020-01,2020-01-24,IBM,,-1.8985152763693172,0.7379222761076897,range_pct>95%
2020-01,2020-01-24,INTC,spike + volume_shock,4.509622215053249,2.8851303714370173,|ret_z|>2.5; volz>2.5; range_pct>95%
2020-01,2020-01-24,JPM,crash,-2.8109125607127967,1.0750868914645626,|ret_z|>2.5; ; range_pct>95%
2020-01,2020-01-24,MSFT,,-1.5926090945276685,0.6256110171575244,range_pct>95%
2020-01,2020-01-24,NFLX,,0.30755162171539613,1.793135266899805,range_pct>95%
2020-01,2020-01-24,NVDA,,-0.8338700106560124,1.6990744668996531,range_pct>95%
2020-01,2020-01-24,ORCL,,-1.9488191574780995,-0.8922276620839209,range_pct>95%
2020-01,2020-01-27,AAPL,crash,-2.8632008432566662,1.3705594280922397,|ret_z|>2.5
2020-01,2020-01-27,BAC,,-2.130522386744522,1.0674887561439668,range_pct>95%
2020-01,2020-01-27,GOOGL,crash,-2.628976012896887,0.5612815486868333,|ret_z|>2.5
2020-01,2020-01-27,INTC,,-2.476790324096844,0.8634430667501864,range_pct>95%
2020-01,2020-01-27,JPM,,-1.0049193591529713,0.6353039616309324,range_pct>95%
2020-01,2020-01-27,MSFT,,-2.309527894164067,1.746225568105175,range_pct>95%
2020-01,2020-01-27,NKE,,-2.157323453592283,2.439429863198527,range_pct>95%
2020-01,2020-01-27,NVDA,crash + volume_shock,-2.5841452510216887,2.564832305823138,|ret_z|>2.5; volz>2.5; range_pct>95%
2020-01,2020-01-27,ORCL,crash,-2.7627805289757785,-0.3696676491571738,|ret_z|>2.5
2020-01,2020-01-27,WMT,,1.9805098724483452,0.802954960321581,range_pct>95%
2020-01,2020-01-29,AMD,crash,-2.852822660329007,2.327765111165093,|ret_z|>2.5
2020-01,2020-01-29,CSCO,,-1.0936234643026936,-0.9125048843049361,range_pct>95%
2020-01,2020-01-29,INTC,,-1.1158414271312211,-0.4647679024504263,range_pct>95%
2020-01,2020-01-30,AMD,,0.886031210121117,0.8068294110637361,range_pct>95%
2020-01,2020-01-30,AMZN,volume_shock,0.5610215163940276,2.6945434015658387,volz>2.5
2020-01,2020-01-30,BAC,,1.3260642409287406,0.5152942091990116,range_pct>95%
2020-01,2020-01-30,CSCO,,0.28481075556810725,-0.8289136030121366,range_pct>95%
